cdn1_allcolo.ns1055 S3FIFO-0.9900-1.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.0250-0.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.0250-0.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.0250-0.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.0250-0.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.0250-0.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.0250-0.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.0250-0.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.8500-1.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.8500-1.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.8500-1.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.8500-1.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.8500-1.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.8500-1.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.8500-1.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.8500-1.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.7500-1.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.7500-1.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.7500-1.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.7500-1.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.7500-1.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.7500-1.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.7500-1.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.7500-1.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.9900-0.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.9900-0.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.9900-0.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.9900-0.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.9900-0.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.9900-0.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.9900-0.9000 cache size   378513, 1942493 req, miss ratio 0.4874, byte miss ratio 0.4874
cdn1_allcolo.ns1055 S3FIFO-0.9900-0.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.0050-1.9000 cache size      946, 1942493 req, miss ratio 0.4942, byte miss ratio 0.4942
cdn1_allcolo.ns1055 S3FIFO-0.0050-1.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.0050-1.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.0050-1.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.0050-1.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.0050-1.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.0050-1.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.0050-1.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.0100-0.9000 cache size      946, 1942493 req, miss ratio 0.4919, byte miss ratio 0.4919
cdn1_allcolo.ns1055 S3FIFO-0.0100-0.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.0100-0.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.0100-0.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.0100-0.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.0100-0.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.0100-0.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.0100-0.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.6500-1.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.6500-1.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.6500-1.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.6500-1.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.6500-1.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.6500-1.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.6500-1.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.6500-1.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.9000-0.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.9000-0.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.9000-0.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.9000-0.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.9000-0.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.9000-0.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.9000-0.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.9000-0.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.3500-0.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.3500-0.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.3500-0.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.3500-0.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.3500-0.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.3500-0.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.3500-0.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.3500-0.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.8000-1.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.8000-1.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.8000-1.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.8000-1.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.8000-1.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.8000-1.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.8000-1.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.8000-1.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.5000-1.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.5000-1.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.5000-1.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.5000-1.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.5000-1.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.5000-1.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.5000-1.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.5000-1.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.4500-1.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.4500-1.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.4500-1.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.4500-1.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.4500-1.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.4500-1.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.4500-1.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.4500-1.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.8000-0.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.8000-0.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.8000-0.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.8000-0.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.8000-0.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.8000-0.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.8000-0.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.8000-0.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.0010-0.9000 cache size      946, 1942493 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1055 S3FIFO-0.0010-0.9000 cache size     2838, 1942493 req, miss ratio 0.4963, byte miss ratio 0.4963
cdn1_allcolo.ns1055 S3FIFO-0.0010-0.9000 cache size     9462, 1942493 req, miss ratio 0.4907, byte miss ratio 0.4907
cdn1_allcolo.ns1055 S3FIFO-0.0010-0.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.0010-0.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.0010-0.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.0010-0.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.0010-0.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.0250-1.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.0250-1.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.0250-1.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.0250-1.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.0250-1.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.0250-1.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.0250-1.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.0250-1.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.7000-1.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.7000-1.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.7000-1.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.7000-1.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.7000-1.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.7000-1.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.7000-1.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1055 S3FIFO-0.7000-1.9000 cache size   757026, 1942493 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_allcolo.ns1055 S3FIFO-0.3000-1.9000 cache size      946, 1942493 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns1055 S3FIFO-0.3000-1.9000 cache size     2838, 1942493 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_allcolo.ns1055 S3FIFO-0.3000-1.9000 cache size     9462, 1942493 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1055 S3FIFO-0.3000-1.9000 cache size    28388, 1942493 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns1055 S3FIFO-0.3000-1.9000 cache size    94628, 1942493 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_allcolo.ns1055 S3FIFO-0.3000-1.9000 cache size   189256, 1942493 req, miss ratio 0.4878, byte miss ratio 0.4878
cdn1_allcolo.ns1055 S3FIFO-0.3000-1.9000 cache size   378513, 1942493 req, miss ratio 0.4873, byte miss ratio 0.4873
