cdn1_allcolo.ns2778 S3FIFO-0.4000-0.9000 cache size      427, 1102697 req, miss ratio 0.3955, byte miss ratio 0.3955
cdn1_allcolo.ns2778 S3FIFO-0.9000-1.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.0500-0.9000 cache size      427, 1102697 req, miss ratio 0.3953, byte miss ratio 0.3953
cdn1_allcolo.ns2778 S3FIFO-0.0500-0.9000 cache size     1281, 1102697 req, miss ratio 0.3933, byte miss ratio 0.3933
cdn1_allcolo.ns2778 S3FIFO-0.0500-0.9000 cache size     4271, 1102697 req, miss ratio 0.3909, byte miss ratio 0.3909
cdn1_allcolo.ns2778 S3FIFO-0.0500-0.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.0500-0.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.0500-0.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.0500-0.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.0500-0.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.5500-0.9000 cache size      427, 1102697 req, miss ratio 0.3956, byte miss ratio 0.3956
cdn1_allcolo.ns2778 S3FIFO-0.5500-0.9000 cache size     1281, 1102697 req, miss ratio 0.3937, byte miss ratio 0.3937
cdn1_allcolo.ns2778 S3FIFO-0.5500-0.9000 cache size     4271, 1102697 req, miss ratio 0.3911, byte miss ratio 0.3911
cdn1_allcolo.ns2778 S3FIFO-0.5500-0.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.5500-0.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.5500-0.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.5500-0.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.5500-0.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.9500-0.9000 cache size      427, 1102697 req, miss ratio 0.3958, byte miss ratio 0.3958
cdn1_allcolo.ns2778 S3FIFO-0.9500-0.9000 cache size     1281, 1102697 req, miss ratio 0.3940, byte miss ratio 0.3940
cdn1_allcolo.ns2778 S3FIFO-0.9500-0.9000 cache size     4271, 1102697 req, miss ratio 0.3915, byte miss ratio 0.3915
cdn1_allcolo.ns2778 S3FIFO-0.9500-0.9000 cache size    12814, 1102697 req, miss ratio 0.3893, byte miss ratio 0.3893
cdn1_allcolo.ns2778 S3FIFO-0.9500-0.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.9500-0.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.9500-0.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.9500-0.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.0250-1.9000 cache size      427, 1102697 req, miss ratio 0.3953, byte miss ratio 0.3953
cdn1_allcolo.ns2778 S3FIFO-0.0250-1.9000 cache size     1281, 1102697 req, miss ratio 0.3933, byte miss ratio 0.3933
cdn1_allcolo.ns2778 S3FIFO-0.0250-1.9000 cache size     4271, 1102697 req, miss ratio 0.3909, byte miss ratio 0.3909
cdn1_allcolo.ns2778 S3FIFO-0.0250-1.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.0250-1.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.0250-1.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.0250-1.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.0250-1.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.6500-1.9000 cache size      427, 1102697 req, miss ratio 0.3957, byte miss ratio 0.3957
cdn1_allcolo.ns2778 S3FIFO-0.6500-1.9000 cache size     1281, 1102697 req, miss ratio 0.3938, byte miss ratio 0.3938
cdn1_allcolo.ns2778 S3FIFO-0.6500-1.9000 cache size     4271, 1102697 req, miss ratio 0.3912, byte miss ratio 0.3912
cdn1_allcolo.ns2778 S3FIFO-0.6500-1.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.6500-1.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.6500-1.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.6500-1.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.6500-1.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.7000-0.9000 cache size      427, 1102697 req, miss ratio 0.3957, byte miss ratio 0.3957
cdn1_allcolo.ns2778 S3FIFO-0.7000-0.9000 cache size     1281, 1102697 req, miss ratio 0.3938, byte miss ratio 0.3938
cdn1_allcolo.ns2778 S3FIFO-0.7000-0.9000 cache size     4271, 1102697 req, miss ratio 0.3912, byte miss ratio 0.3912
cdn1_allcolo.ns2778 S3FIFO-0.7000-0.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.7000-0.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.7000-0.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.7000-0.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.7000-0.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.6000-0.9000 cache size      427, 1102697 req, miss ratio 0.3956, byte miss ratio 0.3956
cdn1_allcolo.ns2778 S3FIFO-0.6000-0.9000 cache size     1281, 1102697 req, miss ratio 0.3937, byte miss ratio 0.3937
cdn1_allcolo.ns2778 S3FIFO-0.6000-0.9000 cache size     4271, 1102697 req, miss ratio 0.3912, byte miss ratio 0.3912
cdn1_allcolo.ns2778 S3FIFO-0.6000-0.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.6000-0.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.6000-0.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.6000-0.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.6000-0.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.7500-1.9000 cache size      427, 1102697 req, miss ratio 0.3957, byte miss ratio 0.3957
cdn1_allcolo.ns2778 S3FIFO-0.7500-1.9000 cache size     1281, 1102697 req, miss ratio 0.3939, byte miss ratio 0.3939
cdn1_allcolo.ns2778 S3FIFO-0.7500-1.9000 cache size     4271, 1102697 req, miss ratio 0.3913, byte miss ratio 0.3913
cdn1_allcolo.ns2778 S3FIFO-0.7500-1.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.7500-1.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.7500-1.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.7500-1.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.7500-1.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.9900-0.9000 cache size      427, 1102697 req, miss ratio 0.3966, byte miss ratio 0.3966
cdn1_allcolo.ns2778 S3FIFO-0.9900-0.9000 cache size     1281, 1102697 req, miss ratio 0.3942, byte miss ratio 0.3942
cdn1_allcolo.ns2778 S3FIFO-0.9900-0.9000 cache size     4271, 1102697 req, miss ratio 0.3915, byte miss ratio 0.3915
cdn1_allcolo.ns2778 S3FIFO-0.9900-0.9000 cache size    12814, 1102697 req, miss ratio 0.3893, byte miss ratio 0.3893
cdn1_allcolo.ns2778 S3FIFO-0.9900-0.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.9900-0.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.9900-0.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.9900-0.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.2000-0.9000 cache size      427, 1102697 req, miss ratio 0.3954, byte miss ratio 0.3954
cdn1_allcolo.ns2778 S3FIFO-0.2000-0.9000 cache size     1281, 1102697 req, miss ratio 0.3934, byte miss ratio 0.3934
cdn1_allcolo.ns2778 S3FIFO-0.2000-0.9000 cache size     4271, 1102697 req, miss ratio 0.3909, byte miss ratio 0.3909
cdn1_allcolo.ns2778 S3FIFO-0.2000-0.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.2000-0.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.2000-0.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.2000-0.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.2000-0.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.9000-0.9000 cache size      427, 1102697 req, miss ratio 0.3957, byte miss ratio 0.3957
cdn1_allcolo.ns2778 S3FIFO-0.9000-0.9000 cache size     1281, 1102697 req, miss ratio 0.3940, byte miss ratio 0.3940
cdn1_allcolo.ns2778 S3FIFO-0.9000-0.9000 cache size     4271, 1102697 req, miss ratio 0.3914, byte miss ratio 0.3914
cdn1_allcolo.ns2778 S3FIFO-0.9000-0.9000 cache size    12814, 1102697 req, miss ratio 0.3893, byte miss ratio 0.3893
cdn1_allcolo.ns2778 S3FIFO-0.9000-0.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.9000-0.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.9000-0.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.9000-0.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.5000-0.9000 cache size      427, 1102697 req, miss ratio 0.3956, byte miss ratio 0.3956
cdn1_allcolo.ns2778 S3FIFO-0.5000-0.9000 cache size     1281, 1102697 req, miss ratio 0.3936, byte miss ratio 0.3936
cdn1_allcolo.ns2778 S3FIFO-0.5000-0.9000 cache size     4271, 1102697 req, miss ratio 0.3911, byte miss ratio 0.3911
cdn1_allcolo.ns2778 S3FIFO-0.5000-0.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.5000-0.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.5000-0.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.5000-0.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.5000-0.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.5500-1.9000 cache size      427, 1102697 req, miss ratio 0.3956, byte miss ratio 0.3956
cdn1_allcolo.ns2778 S3FIFO-0.5500-1.9000 cache size     1281, 1102697 req, miss ratio 0.3937, byte miss ratio 0.3937
cdn1_allcolo.ns2778 S3FIFO-0.5500-1.9000 cache size     4271, 1102697 req, miss ratio 0.3911, byte miss ratio 0.3911
cdn1_allcolo.ns2778 S3FIFO-0.5500-1.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.5500-1.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.5500-1.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.5500-1.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.5500-1.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.7000-1.9000 cache size      427, 1102697 req, miss ratio 0.3957, byte miss ratio 0.3957
cdn1_allcolo.ns2778 S3FIFO-0.7000-1.9000 cache size     1281, 1102697 req, miss ratio 0.3938, byte miss ratio 0.3938
cdn1_allcolo.ns2778 S3FIFO-0.7000-1.9000 cache size     4271, 1102697 req, miss ratio 0.3912, byte miss ratio 0.3912
cdn1_allcolo.ns2778 S3FIFO-0.7000-1.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.7000-1.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.7000-1.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.7000-1.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.7000-1.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.4000-1.9000 cache size      427, 1102697 req, miss ratio 0.3955, byte miss ratio 0.3955
cdn1_allcolo.ns2778 S3FIFO-0.4000-1.9000 cache size     1281, 1102697 req, miss ratio 0.3935, byte miss ratio 0.3935
cdn1_allcolo.ns2778 S3FIFO-0.4000-1.9000 cache size     4271, 1102697 req, miss ratio 0.3910, byte miss ratio 0.3910
cdn1_allcolo.ns2778 S3FIFO-0.4000-1.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.4000-1.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.4000-1.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.4000-1.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.4000-1.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.3500-1.9000 cache size      427, 1102697 req, miss ratio 0.3955, byte miss ratio 0.3955
cdn1_allcolo.ns2778 S3FIFO-0.3500-1.9000 cache size     1281, 1102697 req, miss ratio 0.3935, byte miss ratio 0.3935
cdn1_allcolo.ns2778 S3FIFO-0.3500-1.9000 cache size     4271, 1102697 req, miss ratio 0.3910, byte miss ratio 0.3910
cdn1_allcolo.ns2778 S3FIFO-0.3500-1.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.3500-1.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.3500-1.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.3500-1.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.3500-1.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.5000-1.9000 cache size      427, 1102697 req, miss ratio 0.3956, byte miss ratio 0.3956
cdn1_allcolo.ns2778 S3FIFO-0.5000-1.9000 cache size     1281, 1102697 req, miss ratio 0.3936, byte miss ratio 0.3936
cdn1_allcolo.ns2778 S3FIFO-0.5000-1.9000 cache size     4271, 1102697 req, miss ratio 0.3911, byte miss ratio 0.3911
cdn1_allcolo.ns2778 S3FIFO-0.5000-1.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.5000-1.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.5000-1.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.5000-1.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.5000-1.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.8500-0.9000 cache size      427, 1102697 req, miss ratio 0.3957, byte miss ratio 0.3957
cdn1_allcolo.ns2778 S3FIFO-0.8500-0.9000 cache size     1281, 1102697 req, miss ratio 0.3939, byte miss ratio 0.3939
cdn1_allcolo.ns2778 S3FIFO-0.8500-0.9000 cache size     4271, 1102697 req, miss ratio 0.3914, byte miss ratio 0.3914
cdn1_allcolo.ns2778 S3FIFO-0.8500-0.9000 cache size    12814, 1102697 req, miss ratio 0.3893, byte miss ratio 0.3893
cdn1_allcolo.ns2778 S3FIFO-0.8500-0.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.8500-0.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.8500-0.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.8500-0.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.0250-0.9000 cache size      427, 1102697 req, miss ratio 0.3953, byte miss ratio 0.3953
cdn1_allcolo.ns2778 S3FIFO-0.0250-0.9000 cache size     1281, 1102697 req, miss ratio 0.3933, byte miss ratio 0.3933
cdn1_allcolo.ns2778 S3FIFO-0.0250-0.9000 cache size     4271, 1102697 req, miss ratio 0.3909, byte miss ratio 0.3909
cdn1_allcolo.ns2778 S3FIFO-0.0250-0.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.0250-0.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.0250-0.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.0250-0.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.0250-0.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.1000-1.9000 cache size      427, 1102697 req, miss ratio 0.3954, byte miss ratio 0.3954
cdn1_allcolo.ns2778 S3FIFO-0.1000-1.9000 cache size     1281, 1102697 req, miss ratio 0.3933, byte miss ratio 0.3933
cdn1_allcolo.ns2778 S3FIFO-0.1000-1.9000 cache size     4271, 1102697 req, miss ratio 0.3909, byte miss ratio 0.3909
cdn1_allcolo.ns2778 S3FIFO-0.1000-1.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.1000-1.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.1000-1.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.1000-1.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.1000-1.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.0010-1.9000 cache size      427, 1102697 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2778 S3FIFO-0.0010-1.9000 cache size     1281, 1102697 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2778 S3FIFO-0.0010-1.9000 cache size     4271, 1102697 req, miss ratio 0.3912, byte miss ratio 0.3912
cdn1_allcolo.ns2778 S3FIFO-0.0010-1.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.0010-1.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.0010-1.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.0010-1.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.0010-1.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.0100-1.9000 cache size      427, 1102697 req, miss ratio 0.3957, byte miss ratio 0.3957
cdn1_allcolo.ns2778 S3FIFO-0.0100-1.9000 cache size     1281, 1102697 req, miss ratio 0.3933, byte miss ratio 0.3933
cdn1_allcolo.ns2778 S3FIFO-0.0100-1.9000 cache size     4271, 1102697 req, miss ratio 0.3909, byte miss ratio 0.3909
cdn1_allcolo.ns2778 S3FIFO-0.0100-1.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.0100-1.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.0100-1.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.0100-1.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.0100-1.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 S3FIFO-0.1500-0.9000 cache size      427, 1102697 req, miss ratio 0.3954, byte miss ratio 0.3954
cdn1_allcolo.ns2778 S3FIFO-0.1500-0.9000 cache size     1281, 1102697 req, miss ratio 0.3933, byte miss ratio 0.3933
cdn1_allcolo.ns2778 S3FIFO-0.1500-0.9000 cache size     4271, 1102697 req, miss ratio 0.3909, byte miss ratio 0.3909
cdn1_allcolo.ns2778 S3FIFO-0.1500-0.9000 cache size    12814, 1102697 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_allcolo.ns2778 S3FIFO-0.1500-0.9000 cache size    42714, 1102697 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2778 S3FIFO-0.1500-0.9000 cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 S3FIFO-0.1500-0.9000 cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 S3FIFO-0.1500-0.9000 cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns2778 FIFO cache size      427, 1102697 req, miss ratio 0.3967, byte miss ratio 0.3967
cdn1_allcolo.ns2778 FIFO cache size     1281, 1102697 req, miss ratio 0.3943, byte miss ratio 0.3943
cdn1_allcolo.ns2778 FIFO cache size     4271, 1102697 req, miss ratio 0.3915, byte miss ratio 0.3915
cdn1_allcolo.ns2778 FIFO cache size    12814, 1102697 req, miss ratio 0.3894, byte miss ratio 0.3894
cdn1_allcolo.ns2778 FIFO cache size    42714, 1102697 req, miss ratio 0.3883, byte miss ratio 0.3883
cdn1_allcolo.ns2778 FIFO cache size    85428, 1102697 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2778 FIFO cache size   170857, 1102697 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns2778 FIFO cache size   341715, 1102697 req, miss ratio 0.3874, byte miss ratio 0.3874
