cdn1_allcolo.ns5689 S3FIFO-0.2500-1.9000 cache size        7, 2123604 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns5689 S3FIFO-0.2000-1.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.2000-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.5500-1.9000 cache size        7, 2123604 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns5689 S3FIFO-0.5500-1.9000 cache size       25, 2123604 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns5689 S3FIFO-0.5500-1.9000 cache size       75, 2123604 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns5689 S3FIFO-0.5500-1.9000 cache size      250, 2123604 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns5689 S3FIFO-0.5500-1.9000 cache size      501, 2123604 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns5689 S3FIFO-0.5500-1.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.5500-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.6500-0.9000 cache size        7, 2123604 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns5689 S3FIFO-0.6500-0.9000 cache size       25, 2123604 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns5689 S3FIFO-0.6500-0.9000 cache size       75, 2123604 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns5689 S3FIFO-0.6500-0.9000 cache size      250, 2123604 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns5689 S3FIFO-0.6500-0.9000 cache size      501, 2123604 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns5689 S3FIFO-0.6500-0.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.6500-0.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.8500-1.9000 cache size        7, 2123604 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_allcolo.ns5689 S3FIFO-0.8500-1.9000 cache size       25, 2123604 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns5689 S3FIFO-0.8500-1.9000 cache size       75, 2123604 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns5689 S3FIFO-0.8500-1.9000 cache size      250, 2123604 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns5689 S3FIFO-0.8500-1.9000 cache size      501, 2123604 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns5689 S3FIFO-0.8500-1.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.8500-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.7000-1.9000 cache size        7, 2123604 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns5689 S3FIFO-0.7000-1.9000 cache size       25, 2123604 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns5689 S3FIFO-0.7000-1.9000 cache size       75, 2123604 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns5689 S3FIFO-0.7000-1.9000 cache size      250, 2123604 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns5689 S3FIFO-0.7000-1.9000 cache size      501, 2123604 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns5689 S3FIFO-0.7000-1.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.7000-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.2000-0.9000 cache size        7, 2123604 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns5689 S3FIFO-0.2000-0.9000 cache size       25, 2123604 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns5689 S3FIFO-0.2000-0.9000 cache size       75, 2123604 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns5689 S3FIFO-0.2000-0.9000 cache size      250, 2123604 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns5689 S3FIFO-0.2000-0.9000 cache size      501, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.2000-0.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.2000-0.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.6000-0.9000 cache size        7, 2123604 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns5689 S3FIFO-0.6000-0.9000 cache size       25, 2123604 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns5689 S3FIFO-0.6000-0.9000 cache size       75, 2123604 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns5689 S3FIFO-0.6000-0.9000 cache size      250, 2123604 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns5689 S3FIFO-0.6000-0.9000 cache size      501, 2123604 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns5689 S3FIFO-0.6000-0.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.6000-0.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.0100-0.9000 cache size        7, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0100-0.9000 cache size       25, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0100-0.9000 cache size       75, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0100-0.9000 cache size      250, 2123604 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns5689 S3FIFO-0.0100-0.9000 cache size      501, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.0100-0.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.0100-0.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.1500-1.9000 cache size        7, 2123604 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns5689 S3FIFO-0.1500-1.9000 cache size       25, 2123604 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns5689 S3FIFO-0.1500-1.9000 cache size       75, 2123604 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns5689 S3FIFO-0.1500-1.9000 cache size      250, 2123604 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns5689 S3FIFO-0.1500-1.9000 cache size      501, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.1500-1.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.1500-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.2500-0.9000 cache size        7, 2123604 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns5689 S3FIFO-0.2500-0.9000 cache size       25, 2123604 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns5689 S3FIFO-0.2500-0.9000 cache size       75, 2123604 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns5689 S3FIFO-0.2500-0.9000 cache size      250, 2123604 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns5689 S3FIFO-0.2500-0.9000 cache size      501, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.2500-0.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.2500-0.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.8000-1.9000 cache size        7, 2123604 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_allcolo.ns5689 S3FIFO-0.8000-1.9000 cache size       25, 2123604 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_allcolo.ns5689 S3FIFO-0.8000-1.9000 cache size       75, 2123604 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns5689 S3FIFO-0.8000-1.9000 cache size      250, 2123604 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns5689 S3FIFO-0.8000-1.9000 cache size      501, 2123604 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns5689 S3FIFO-0.8000-1.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.8000-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.0100-1.9000 cache size        7, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0100-1.9000 cache size       25, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0100-1.9000 cache size       75, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0100-1.9000 cache size      250, 2123604 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns5689 S3FIFO-0.0100-1.9000 cache size      501, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.0100-1.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.0100-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.0500-1.9000 cache size        7, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0500-1.9000 cache size       25, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0500-1.9000 cache size       75, 2123604 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns5689 S3FIFO-0.0500-1.9000 cache size      250, 2123604 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns5689 S3FIFO-0.0500-1.9000 cache size      501, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.0500-1.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.0500-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.9500-0.9000 cache size        7, 2123604 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns5689 S3FIFO-0.9500-0.9000 cache size       25, 2123604 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_allcolo.ns5689 S3FIFO-0.9500-0.9000 cache size       75, 2123604 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns5689 S3FIFO-0.9500-0.9000 cache size      250, 2123604 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns5689 S3FIFO-0.9500-0.9000 cache size      501, 2123604 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns5689 S3FIFO-0.9500-0.9000 cache size     1003, 2123604 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns5689 S3FIFO-0.9500-0.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.0010-1.9000 cache size        7, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0010-1.9000 cache size       25, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0010-1.9000 cache size       75, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0010-1.9000 cache size      250, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0010-1.9000 cache size      501, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0010-1.9000 cache size     1003, 2123604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5689 S3FIFO-0.0010-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.9000-1.9000 cache size        7, 2123604 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns5689 S3FIFO-0.9000-1.9000 cache size       25, 2123604 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns5689 S3FIFO-0.9000-1.9000 cache size       75, 2123604 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns5689 S3FIFO-0.9000-1.9000 cache size      250, 2123604 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns5689 S3FIFO-0.9000-1.9000 cache size      501, 2123604 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns5689 S3FIFO-0.9000-1.9000 cache size     1003, 2123604 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns5689 S3FIFO-0.9000-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.4000-0.9000 cache size        7, 2123604 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_allcolo.ns5689 S3FIFO-0.4000-0.9000 cache size       25, 2123604 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns5689 S3FIFO-0.4000-0.9000 cache size       75, 2123604 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns5689 S3FIFO-0.4000-0.9000 cache size      250, 2123604 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns5689 S3FIFO-0.4000-0.9000 cache size      501, 2123604 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns5689 S3FIFO-0.4000-0.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.4000-0.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.7500-1.9000 cache size        7, 2123604 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_allcolo.ns5689 S3FIFO-0.7500-1.9000 cache size       25, 2123604 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns5689 S3FIFO-0.7500-1.9000 cache size       75, 2123604 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns5689 S3FIFO-0.7500-1.9000 cache size      250, 2123604 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns5689 S3FIFO-0.7500-1.9000 cache size      501, 2123604 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns5689 S3FIFO-0.7500-1.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.7500-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.3000-1.9000 cache size        7, 2123604 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_allcolo.ns5689 S3FIFO-0.3000-1.9000 cache size       25, 2123604 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns5689 S3FIFO-0.3000-1.9000 cache size       75, 2123604 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns5689 S3FIFO-0.3000-1.9000 cache size      250, 2123604 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns5689 S3FIFO-0.3000-1.9000 cache size      501, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.3000-1.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.3000-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 S3FIFO-0.6000-1.9000 cache size        7, 2123604 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns5689 S3FIFO-0.6000-1.9000 cache size       25, 2123604 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns5689 S3FIFO-0.6000-1.9000 cache size       75, 2123604 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns5689 S3FIFO-0.6000-1.9000 cache size      250, 2123604 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns5689 S3FIFO-0.6000-1.9000 cache size      501, 2123604 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns5689 S3FIFO-0.6000-1.9000 cache size     1003, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns5689 S3FIFO-0.6000-1.9000 cache size     2006, 2123604 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns5689 FIFO cache size        7, 2123604 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns5689 FIFO cache size       25, 2123604 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns5689 FIFO cache size       75, 2123604 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns5689 FIFO cache size      250, 2123604 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns5689 FIFO cache size      501, 2123604 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns5689 FIFO cache size     1003, 2123604 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns5689 FIFO cache size     2006, 2123604 req, miss ratio 0.0013, byte miss ratio 0.0013
