cdn1_allcolo.ns62 S3FIFO-0.4500-1.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.6500-0.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.6500-0.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.6500-0.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.6500-0.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.6500-0.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.6500-0.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.6500-0.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.2500-0.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.2500-0.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.2500-0.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.2500-0.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.2500-0.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.2500-0.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.2500-0.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.2500-0.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.0250-1.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.0250-1.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0250-1.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0250-1.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0250-1.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0250-1.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.0250-1.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.0250-1.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.0250-0.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.0250-0.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0250-0.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0250-0.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0250-0.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0250-0.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.0250-0.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.0250-0.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.0100-1.9000 cache size      678, 23200943 req, miss ratio 0.0300, byte miss ratio 0.0300
cdn1_allcolo.ns62 S3FIFO-0.0100-1.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0100-1.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0100-1.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0100-1.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0100-1.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.0100-1.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.0100-1.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.9900-0.9000 cache size      678, 23200943 req, miss ratio 0.0296, byte miss ratio 0.0296
cdn1_allcolo.ns62 S3FIFO-0.9900-0.9000 cache size     2034, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.9900-0.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.9900-0.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.9900-0.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.9900-0.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.9900-0.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.9900-0.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.0050-0.9000 cache size      678, 23200943 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_allcolo.ns62 S3FIFO-0.0050-0.9000 cache size     2034, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.0050-0.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0050-0.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0050-0.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0050-0.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.0050-0.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.0050-0.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.6000-1.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.6000-1.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.6000-1.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.6000-1.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.6000-1.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.6000-1.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.6000-1.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.6000-1.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.0050-1.9000 cache size      678, 23200943 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_allcolo.ns62 S3FIFO-0.0050-1.9000 cache size     2034, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.0050-1.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0050-1.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0050-1.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.0050-1.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.0050-1.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.0050-1.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.9000-1.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.9000-1.9000 cache size     2034, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.9000-1.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.9000-1.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.9000-1.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.9000-1.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.9000-1.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.9000-1.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.1000-1.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.1000-1.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.1000-1.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.1000-1.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.1000-1.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.1000-1.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.1000-1.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.1000-1.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.4000-1.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.4000-1.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.4000-1.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.4000-1.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.4000-1.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.4000-1.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.4000-1.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.4000-1.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.5000-0.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.5000-0.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.5000-0.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.5000-0.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.5000-0.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.5000-0.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.5000-0.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.5000-0.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.3000-1.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.3000-1.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.3000-1.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.3000-1.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.3000-1.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.3000-1.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.3000-1.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.3000-1.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.3000-0.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.3000-0.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.3000-0.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.3000-0.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.3000-0.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.3000-0.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.3000-0.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.3000-0.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.7500-0.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.7500-0.9000 cache size     2034, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.7500-0.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.7500-0.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.7500-0.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.7500-0.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.7500-0.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.7500-0.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.7000-0.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.7000-0.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.7000-0.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.7000-0.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.7000-0.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.7000-0.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.7000-0.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.7000-0.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.8500-0.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.8500-0.9000 cache size     2034, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.8500-0.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.8500-0.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.8500-0.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.8500-0.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.8500-0.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.8500-0.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.1500-0.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.1500-0.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.1500-0.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.1500-0.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.1500-0.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.1500-0.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.1500-0.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.1500-0.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.3500-1.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.3500-1.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.3500-1.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.3500-1.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.3500-1.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.3500-1.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.3500-1.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.3500-1.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.6500-1.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.6500-1.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.6500-1.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.6500-1.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.6500-1.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.6500-1.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.6500-1.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.6500-1.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.4500-0.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.4500-0.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.4500-0.9000 cache size     6781, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.4500-0.9000 cache size    20344, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.4500-0.9000 cache size    67813, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns62 S3FIFO-0.4500-0.9000 cache size   135627, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.4500-0.9000 cache size   271254, 23200943 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns62 S3FIFO-0.4500-0.9000 cache size   542508, 23200943 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns62 S3FIFO-0.7000-1.9000 cache size      678, 23200943 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns62 S3FIFO-0.7000-1.9000 cache size     2034, 23200943 req, miss ratio 0.0294, byte miss ratio 0.0294
