cdn1_colo28.ns1594 S3FIFO-0.2000-0.9000 cache size     1073, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.9500-0.9000 cache size     3220, 7945767 req, miss ratio 0.1356, byte miss ratio 0.1356
cdn1_colo28.ns1594 S3FIFO-0.9500-0.9000 cache size    10735, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.9500-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.9500-0.9000 cache size   107357, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.9500-0.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.9500-0.9000 cache size   429431, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.9500-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0500-0.9000 cache size     1073, 7945767 req, miss ratio 0.1356, byte miss ratio 0.1356
cdn1_colo28.ns1594 S3FIFO-0.0500-0.9000 cache size     3220, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.0500-0.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.0500-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.0500-0.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.0500-0.9000 cache size   214715, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0500-0.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0500-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0100-0.9000 cache size     1073, 7945767 req, miss ratio 0.1367, byte miss ratio 0.1367
cdn1_colo28.ns1594 S3FIFO-0.0100-0.9000 cache size     3220, 7945767 req, miss ratio 0.1356, byte miss ratio 0.1356
cdn1_colo28.ns1594 S3FIFO-0.0100-0.9000 cache size    10735, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.0100-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.0100-0.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.0100-0.9000 cache size   214715, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0100-0.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0100-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.7000-0.9000 cache size     1073, 7945767 req, miss ratio 0.1356, byte miss ratio 0.1356
cdn1_colo28.ns1594 S3FIFO-0.7000-0.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.7000-0.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.7000-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.7000-0.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.7000-0.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.7000-0.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.7000-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.5000-1.9000 cache size     1073, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.5000-1.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.5000-1.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.5000-1.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.5000-1.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.5000-1.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.5000-1.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.5000-1.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.1500-1.9000 cache size     1073, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.1500-1.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.1500-1.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.1500-1.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.1500-1.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.1500-1.9000 cache size   214715, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.1500-1.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.1500-1.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0010-0.9000 cache size     1073, 7945767 req, miss ratio 0.1562, byte miss ratio 0.1562
cdn1_colo28.ns1594 S3FIFO-0.0010-0.9000 cache size     3220, 7945767 req, miss ratio 0.1458, byte miss ratio 0.1458
cdn1_colo28.ns1594 S3FIFO-0.0010-0.9000 cache size    10735, 7945767 req, miss ratio 0.1365, byte miss ratio 0.1365
cdn1_colo28.ns1594 S3FIFO-0.0010-0.9000 cache size    32207, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.0010-0.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.0010-0.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.0010-0.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0010-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.6500-0.9000 cache size     1073, 7945767 req, miss ratio 0.1356, byte miss ratio 0.1356
cdn1_colo28.ns1594 S3FIFO-0.6500-0.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.6500-0.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.6500-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.6500-0.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.6500-0.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.6500-0.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.6500-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.9000-0.9000 cache size     1073, 7945767 req, miss ratio 0.1358, byte miss ratio 0.1358
cdn1_colo28.ns1594 S3FIFO-0.9000-0.9000 cache size     3220, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.9000-0.9000 cache size    10735, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.9000-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.9000-0.9000 cache size   107357, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.9000-0.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.9000-0.9000 cache size   429431, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.9000-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.6500-1.9000 cache size     1073, 7945767 req, miss ratio 0.1356, byte miss ratio 0.1356
cdn1_colo28.ns1594 S3FIFO-0.6500-1.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.6500-1.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.6500-1.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.6500-1.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.6500-1.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.6500-1.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.6500-1.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.2000-1.9000 cache size     1073, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.2000-1.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.2000-1.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.2000-1.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.2000-1.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.2000-1.9000 cache size   214715, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.2000-1.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.2000-1.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0250-0.9000 cache size     1073, 7945767 req, miss ratio 0.1357, byte miss ratio 0.1357
cdn1_colo28.ns1594 S3FIFO-0.0250-0.9000 cache size     3220, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.0250-0.9000 cache size    10735, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.0250-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.0250-0.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.0250-0.9000 cache size   214715, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0250-0.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0250-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.6000-0.9000 cache size     1073, 7945767 req, miss ratio 0.1356, byte miss ratio 0.1356
cdn1_colo28.ns1594 S3FIFO-0.6000-0.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.6000-0.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.6000-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.6000-0.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.6000-0.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.6000-0.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.6000-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.3500-0.9000 cache size     1073, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.3500-0.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.3500-0.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.3500-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.3500-0.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.3500-0.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.3500-0.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.3500-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.9000-1.9000 cache size     1073, 7945767 req, miss ratio 0.1358, byte miss ratio 0.1358
cdn1_colo28.ns1594 S3FIFO-0.9000-1.9000 cache size     3220, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.9000-1.9000 cache size    10735, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.9000-1.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.9000-1.9000 cache size   107357, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.9000-1.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.9000-1.9000 cache size   429431, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.9000-1.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.3000-1.9000 cache size     1073, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.3000-1.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.3000-1.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.3000-1.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.3000-1.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.3000-1.9000 cache size   214715, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.3000-1.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.3000-1.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.8500-1.9000 cache size     1073, 7945767 req, miss ratio 0.1357, byte miss ratio 0.1357
cdn1_colo28.ns1594 S3FIFO-0.8500-1.9000 cache size     3220, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.8500-1.9000 cache size    10735, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.8500-1.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.8500-1.9000 cache size   107357, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.8500-1.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.8500-1.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.8500-1.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.1500-0.9000 cache size     1073, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.1500-0.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.1500-0.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.1500-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.1500-0.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.1500-0.9000 cache size   214715, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.1500-0.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.1500-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.9900-0.9000 cache size     1073, 7945767 req, miss ratio 0.1364, byte miss ratio 0.1364
cdn1_colo28.ns1594 S3FIFO-0.9900-0.9000 cache size     3220, 7945767 req, miss ratio 0.1357, byte miss ratio 0.1357
cdn1_colo28.ns1594 S3FIFO-0.9900-0.9000 cache size    10735, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.9900-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.9900-0.9000 cache size   107357, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.9900-0.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.9900-0.9000 cache size   429431, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.9900-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.4500-0.9000 cache size     1073, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.4500-0.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.4500-0.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.4500-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.4500-0.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.4500-0.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.4500-0.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.4500-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.4000-1.9000 cache size     1073, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.4000-1.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.4000-1.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.4000-1.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.4000-1.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.4000-1.9000 cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.4000-1.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.4000-1.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.2500-0.9000 cache size     1073, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.2500-0.9000 cache size     3220, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.2500-0.9000 cache size    10735, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.2500-0.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.2500-0.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.2500-0.9000 cache size   214715, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.2500-0.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.2500-0.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0250-1.9000 cache size     1073, 7945767 req, miss ratio 0.1356, byte miss ratio 0.1356
cdn1_colo28.ns1594 S3FIFO-0.0250-1.9000 cache size     3220, 7945767 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns1594 S3FIFO-0.0250-1.9000 cache size    10735, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 S3FIFO-0.0250-1.9000 cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 S3FIFO-0.0250-1.9000 cache size   107357, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 S3FIFO-0.0250-1.9000 cache size   214715, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0250-1.9000 cache size   429431, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 S3FIFO-0.0250-1.9000 cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_colo28.ns1594 FIFO cache size     1073, 7945767 req, miss ratio 0.1367, byte miss ratio 0.1367
cdn1_colo28.ns1594 FIFO cache size     3220, 7945767 req, miss ratio 0.1358, byte miss ratio 0.1358
cdn1_colo28.ns1594 FIFO cache size    10735, 7945767 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns1594 FIFO cache size    32207, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 FIFO cache size   107357, 7945767 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns1594 FIFO cache size   214715, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 FIFO cache size   429431, 7945767 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns1594 FIFO cache size   858862, 7945767 req, miss ratio 0.1351, byte miss ratio 0.1351
