cdn1_allcolo.ns292 S3FIFO-0.0050-1.9000 cache size       10, 1714797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns292 S3FIFO-0.0100-1.9000 cache size      280, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.1500-0.9000 cache size       10, 1714797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns292 S3FIFO-0.1500-0.9000 cache size       35, 1714797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns292 S3FIFO-0.1500-0.9000 cache size       70, 1714797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns292 S3FIFO-0.1500-0.9000 cache size      140, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.1500-0.9000 cache size      280, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.2500-1.9000 cache size       10, 1714797 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns292 S3FIFO-0.2500-1.9000 cache size       35, 1714797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns292 S3FIFO-0.2500-1.9000 cache size       70, 1714797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns292 S3FIFO-0.2500-1.9000 cache size      140, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.2500-1.9000 cache size      280, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.8500-1.9000 cache size       10, 1714797 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns292 S3FIFO-0.8500-1.9000 cache size       35, 1714797 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns292 S3FIFO-0.8500-1.9000 cache size       70, 1714797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns292 S3FIFO-0.8500-1.9000 cache size      140, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.8500-1.9000 cache size      280, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.9500-1.9000 cache size       10, 1714797 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns292 S3FIFO-0.9500-1.9000 cache size       35, 1714797 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns292 S3FIFO-0.9500-1.9000 cache size       70, 1714797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns292 S3FIFO-0.9500-1.9000 cache size      140, 1714797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns292 S3FIFO-0.9500-1.9000 cache size      280, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.1000-1.9000 cache size       10, 1714797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns292 S3FIFO-0.1000-1.9000 cache size       35, 1714797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns292 S3FIFO-0.1000-1.9000 cache size       70, 1714797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns292 S3FIFO-0.1000-1.9000 cache size      140, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.1000-1.9000 cache size      280, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.5500-0.9000 cache size       10, 1714797 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns292 S3FIFO-0.5500-0.9000 cache size       35, 1714797 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns292 S3FIFO-0.5500-0.9000 cache size       70, 1714797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns292 S3FIFO-0.5500-0.9000 cache size      140, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.5500-0.9000 cache size      280, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.3000-0.9000 cache size       10, 1714797 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns292 S3FIFO-0.3000-0.9000 cache size       35, 1714797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns292 S3FIFO-0.3000-0.9000 cache size       70, 1714797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns292 S3FIFO-0.3000-0.9000 cache size      140, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 S3FIFO-0.3000-0.9000 cache size      280, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns292 FIFO cache size       10, 1714797 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns292 FIFO cache size       35, 1714797 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns292 FIFO cache size       70, 1714797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns292 FIFO cache size      140, 1714797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns292 FIFO cache size      280, 1714797 req, miss ratio 0.0002, byte miss ratio 0.0002
