cdn1_colo28.ns553 S3FIFO-0.3000-0.9000 cache size     1268, 5438278 req, miss ratio 0.3818, byte miss ratio 0.3818
cdn1_colo28.ns553 S3FIFO-0.9500-1.9000 cache size   126851, 5438278 req, miss ratio 0.3215, byte miss ratio 0.3215
cdn1_colo28.ns553 S3FIFO-0.9500-1.9000 cache size   253703, 5438278 req, miss ratio 0.2895, byte miss ratio 0.2895
cdn1_colo28.ns553 S3FIFO-0.9500-1.9000 cache size   507407, 5438278 req, miss ratio 0.2628, byte miss ratio 0.2628
cdn1_colo28.ns553 S3FIFO-0.9500-1.9000 cache size  1014815, 5438278 req, miss ratio 0.2384, byte miss ratio 0.2384
cdn1_colo28.ns553 S3FIFO-0.7500-0.9000 cache size     1268, 5438278 req, miss ratio 0.3829, byte miss ratio 0.3829
cdn1_colo28.ns553 S3FIFO-0.7500-0.9000 cache size     3805, 5438278 req, miss ratio 0.3792, byte miss ratio 0.3792
cdn1_colo28.ns553 S3FIFO-0.7500-0.9000 cache size    12685, 5438278 req, miss ratio 0.3728, byte miss ratio 0.3728
cdn1_colo28.ns553 S3FIFO-0.7500-0.9000 cache size    38055, 5438278 req, miss ratio 0.3601, byte miss ratio 0.3601
cdn1_colo28.ns553 S3FIFO-0.7500-0.9000 cache size   126851, 5438278 req, miss ratio 0.3187, byte miss ratio 0.3187
cdn1_colo28.ns553 S3FIFO-0.7500-0.9000 cache size   253703, 5438278 req, miss ratio 0.2830, byte miss ratio 0.2830
cdn1_colo28.ns553 S3FIFO-0.7500-0.9000 cache size   507407, 5438278 req, miss ratio 0.2571, byte miss ratio 0.2571
cdn1_colo28.ns553 S3FIFO-0.7500-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.9000-0.9000 cache size     1268, 5438278 req, miss ratio 0.3833, byte miss ratio 0.3833
cdn1_colo28.ns553 S3FIFO-0.9000-0.9000 cache size     3805, 5438278 req, miss ratio 0.3796, byte miss ratio 0.3796
cdn1_colo28.ns553 S3FIFO-0.9000-0.9000 cache size    12685, 5438278 req, miss ratio 0.3732, byte miss ratio 0.3732
cdn1_colo28.ns553 S3FIFO-0.9000-0.9000 cache size    38055, 5438278 req, miss ratio 0.3608, byte miss ratio 0.3608
cdn1_colo28.ns553 S3FIFO-0.9000-0.9000 cache size   126851, 5438278 req, miss ratio 0.3211, byte miss ratio 0.3211
cdn1_colo28.ns553 S3FIFO-0.9000-0.9000 cache size   253703, 5438278 req, miss ratio 0.2889, byte miss ratio 0.2889
cdn1_colo28.ns553 S3FIFO-0.9000-0.9000 cache size   507407, 5438278 req, miss ratio 0.2612, byte miss ratio 0.2612
cdn1_colo28.ns553 S3FIFO-0.9000-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2379, byte miss ratio 0.2379
cdn1_colo28.ns553 S3FIFO-0.0100-0.9000 cache size     1268, 5438278 req, miss ratio 0.3816, byte miss ratio 0.3816
cdn1_colo28.ns553 S3FIFO-0.0100-0.9000 cache size     3805, 5438278 req, miss ratio 0.3780, byte miss ratio 0.3780
cdn1_colo28.ns553 S3FIFO-0.0100-0.9000 cache size    12685, 5438278 req, miss ratio 0.3701, byte miss ratio 0.3701
cdn1_colo28.ns553 S3FIFO-0.0100-0.9000 cache size    38055, 5438278 req, miss ratio 0.3524, byte miss ratio 0.3524
cdn1_colo28.ns553 S3FIFO-0.0100-0.9000 cache size   126851, 5438278 req, miss ratio 0.2947, byte miss ratio 0.2947
cdn1_colo28.ns553 S3FIFO-0.0100-0.9000 cache size   253703, 5438278 req, miss ratio 0.2680, byte miss ratio 0.2680
cdn1_colo28.ns553 S3FIFO-0.0100-0.9000 cache size   507407, 5438278 req, miss ratio 0.2521, byte miss ratio 0.2521
cdn1_colo28.ns553 S3FIFO-0.0100-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.5500-1.9000 cache size     1268, 5438278 req, miss ratio 0.3824, byte miss ratio 0.3824
cdn1_colo28.ns553 S3FIFO-0.5500-1.9000 cache size     3805, 5438278 req, miss ratio 0.3788, byte miss ratio 0.3788
cdn1_colo28.ns553 S3FIFO-0.5500-1.9000 cache size    12685, 5438278 req, miss ratio 0.3722, byte miss ratio 0.3722
cdn1_colo28.ns553 S3FIFO-0.5500-1.9000 cache size    38055, 5438278 req, miss ratio 0.3586, byte miss ratio 0.3586
cdn1_colo28.ns553 S3FIFO-0.5500-1.9000 cache size   126851, 5438278 req, miss ratio 0.3099, byte miss ratio 0.3099
cdn1_colo28.ns553 S3FIFO-0.5500-1.9000 cache size   253703, 5438278 req, miss ratio 0.2752, byte miss ratio 0.2752
cdn1_colo28.ns553 S3FIFO-0.5500-1.9000 cache size   507407, 5438278 req, miss ratio 0.2546, byte miss ratio 0.2546
cdn1_colo28.ns553 S3FIFO-0.5500-1.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.5000-0.9000 cache size     1268, 5438278 req, miss ratio 0.3823, byte miss ratio 0.3823
cdn1_colo28.ns553 S3FIFO-0.5000-0.9000 cache size     3805, 5438278 req, miss ratio 0.3788, byte miss ratio 0.3788
cdn1_colo28.ns553 S3FIFO-0.5000-0.9000 cache size    12685, 5438278 req, miss ratio 0.3721, byte miss ratio 0.3721
cdn1_colo28.ns553 S3FIFO-0.5000-0.9000 cache size    38055, 5438278 req, miss ratio 0.3581, byte miss ratio 0.3581
cdn1_colo28.ns553 S3FIFO-0.5000-0.9000 cache size   126851, 5438278 req, miss ratio 0.3068, byte miss ratio 0.3068
cdn1_colo28.ns553 S3FIFO-0.5000-0.9000 cache size   253703, 5438278 req, miss ratio 0.2740, byte miss ratio 0.2740
cdn1_colo28.ns553 S3FIFO-0.5000-0.9000 cache size   507407, 5438278 req, miss ratio 0.2543, byte miss ratio 0.2543
cdn1_colo28.ns553 S3FIFO-0.5000-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.8500-0.9000 cache size     1268, 5438278 req, miss ratio 0.3832, byte miss ratio 0.3832
cdn1_colo28.ns553 S3FIFO-0.8500-0.9000 cache size     3805, 5438278 req, miss ratio 0.3795, byte miss ratio 0.3795
cdn1_colo28.ns553 S3FIFO-0.8500-0.9000 cache size    12685, 5438278 req, miss ratio 0.3731, byte miss ratio 0.3731
cdn1_colo28.ns553 S3FIFO-0.8500-0.9000 cache size    38055, 5438278 req, miss ratio 0.3606, byte miss ratio 0.3606
cdn1_colo28.ns553 S3FIFO-0.8500-0.9000 cache size   126851, 5438278 req, miss ratio 0.3205, byte miss ratio 0.3205
cdn1_colo28.ns553 S3FIFO-0.8500-0.9000 cache size   253703, 5438278 req, miss ratio 0.2875, byte miss ratio 0.2875
cdn1_colo28.ns553 S3FIFO-0.8500-0.9000 cache size   507407, 5438278 req, miss ratio 0.2595, byte miss ratio 0.2595
cdn1_colo28.ns553 S3FIFO-0.8500-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2378, byte miss ratio 0.2378
cdn1_colo28.ns553 S3FIFO-0.3500-1.9000 cache size     1268, 5438278 req, miss ratio 0.3819, byte miss ratio 0.3819
cdn1_colo28.ns553 S3FIFO-0.3500-1.9000 cache size     3805, 5438278 req, miss ratio 0.3785, byte miss ratio 0.3785
cdn1_colo28.ns553 S3FIFO-0.3500-1.9000 cache size    12685, 5438278 req, miss ratio 0.3715, byte miss ratio 0.3715
cdn1_colo28.ns553 S3FIFO-0.3500-1.9000 cache size    38055, 5438278 req, miss ratio 0.3566, byte miss ratio 0.3566
cdn1_colo28.ns553 S3FIFO-0.3500-1.9000 cache size   126851, 5438278 req, miss ratio 0.3001, byte miss ratio 0.3001
cdn1_colo28.ns553 S3FIFO-0.3500-1.9000 cache size   253703, 5438278 req, miss ratio 0.2714, byte miss ratio 0.2714
cdn1_colo28.ns553 S3FIFO-0.3500-1.9000 cache size   507407, 5438278 req, miss ratio 0.2533, byte miss ratio 0.2533
cdn1_colo28.ns553 S3FIFO-0.3500-1.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.1500-1.9000 cache size     1268, 5438278 req, miss ratio 0.3817, byte miss ratio 0.3817
cdn1_colo28.ns553 S3FIFO-0.1500-1.9000 cache size     3805, 5438278 req, miss ratio 0.3783, byte miss ratio 0.3783
cdn1_colo28.ns553 S3FIFO-0.1500-1.9000 cache size    12685, 5438278 req, miss ratio 0.3708, byte miss ratio 0.3708
cdn1_colo28.ns553 S3FIFO-0.1500-1.9000 cache size    38055, 5438278 req, miss ratio 0.3543, byte miss ratio 0.3543
cdn1_colo28.ns553 S3FIFO-0.1500-1.9000 cache size   126851, 5438278 req, miss ratio 0.2964, byte miss ratio 0.2964
cdn1_colo28.ns553 S3FIFO-0.1500-1.9000 cache size   253703, 5438278 req, miss ratio 0.2692, byte miss ratio 0.2692
cdn1_colo28.ns553 S3FIFO-0.1500-1.9000 cache size   507407, 5438278 req, miss ratio 0.2524, byte miss ratio 0.2524
cdn1_colo28.ns553 S3FIFO-0.1500-1.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.0010-0.9000 cache size     1268, 5438278 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_colo28.ns553 S3FIFO-0.0010-0.9000 cache size     3805, 5438278 req, miss ratio 0.3810, byte miss ratio 0.3810
cdn1_colo28.ns553 S3FIFO-0.0010-0.9000 cache size    12685, 5438278 req, miss ratio 0.3701, byte miss ratio 0.3701
cdn1_colo28.ns553 S3FIFO-0.0010-0.9000 cache size    38055, 5438278 req, miss ratio 0.3522, byte miss ratio 0.3522
cdn1_colo28.ns553 S3FIFO-0.0010-0.9000 cache size   126851, 5438278 req, miss ratio 0.2945, byte miss ratio 0.2945
cdn1_colo28.ns553 S3FIFO-0.0010-0.9000 cache size   253703, 5438278 req, miss ratio 0.2680, byte miss ratio 0.2680
cdn1_colo28.ns553 S3FIFO-0.0010-0.9000 cache size   507407, 5438278 req, miss ratio 0.2521, byte miss ratio 0.2521
cdn1_colo28.ns553 S3FIFO-0.0010-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.2000-1.9000 cache size     1268, 5438278 req, miss ratio 0.3817, byte miss ratio 0.3817
cdn1_colo28.ns553 S3FIFO-0.2000-1.9000 cache size     3805, 5438278 req, miss ratio 0.3783, byte miss ratio 0.3783
cdn1_colo28.ns553 S3FIFO-0.2000-1.9000 cache size    12685, 5438278 req, miss ratio 0.3710, byte miss ratio 0.3710
cdn1_colo28.ns553 S3FIFO-0.2000-1.9000 cache size    38055, 5438278 req, miss ratio 0.3549, byte miss ratio 0.3549
cdn1_colo28.ns553 S3FIFO-0.2000-1.9000 cache size   126851, 5438278 req, miss ratio 0.2971, byte miss ratio 0.2971
cdn1_colo28.ns553 S3FIFO-0.2000-1.9000 cache size   253703, 5438278 req, miss ratio 0.2696, byte miss ratio 0.2696
cdn1_colo28.ns553 S3FIFO-0.2000-1.9000 cache size   507407, 5438278 req, miss ratio 0.2526, byte miss ratio 0.2526
cdn1_colo28.ns553 S3FIFO-0.2000-1.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.4500-0.9000 cache size     1268, 5438278 req, miss ratio 0.3822, byte miss ratio 0.3822
cdn1_colo28.ns553 S3FIFO-0.4500-0.9000 cache size     3805, 5438278 req, miss ratio 0.3787, byte miss ratio 0.3787
cdn1_colo28.ns553 S3FIFO-0.4500-0.9000 cache size    12685, 5438278 req, miss ratio 0.3719, byte miss ratio 0.3719
cdn1_colo28.ns553 S3FIFO-0.4500-0.9000 cache size    38055, 5438278 req, miss ratio 0.3576, byte miss ratio 0.3576
cdn1_colo28.ns553 S3FIFO-0.4500-0.9000 cache size   126851, 5438278 req, miss ratio 0.3043, byte miss ratio 0.3043
cdn1_colo28.ns553 S3FIFO-0.4500-0.9000 cache size   253703, 5438278 req, miss ratio 0.2730, byte miss ratio 0.2730
cdn1_colo28.ns553 S3FIFO-0.4500-0.9000 cache size   507407, 5438278 req, miss ratio 0.2540, byte miss ratio 0.2540
cdn1_colo28.ns553 S3FIFO-0.4500-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.9500-0.9000 cache size     1268, 5438278 req, miss ratio 0.3835, byte miss ratio 0.3835
cdn1_colo28.ns553 S3FIFO-0.9500-0.9000 cache size     3805, 5438278 req, miss ratio 0.3798, byte miss ratio 0.3798
cdn1_colo28.ns553 S3FIFO-0.9500-0.9000 cache size    12685, 5438278 req, miss ratio 0.3733, byte miss ratio 0.3733
cdn1_colo28.ns553 S3FIFO-0.9500-0.9000 cache size    38055, 5438278 req, miss ratio 0.3609, byte miss ratio 0.3609
cdn1_colo28.ns553 S3FIFO-0.9500-0.9000 cache size   126851, 5438278 req, miss ratio 0.3215, byte miss ratio 0.3215
cdn1_colo28.ns553 S3FIFO-0.9500-0.9000 cache size   253703, 5438278 req, miss ratio 0.2895, byte miss ratio 0.2895
cdn1_colo28.ns553 S3FIFO-0.9500-0.9000 cache size   507407, 5438278 req, miss ratio 0.2628, byte miss ratio 0.2628
cdn1_colo28.ns553 S3FIFO-0.9500-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2384, byte miss ratio 0.2384
cdn1_colo28.ns553 S3FIFO-0.7000-0.9000 cache size     1268, 5438278 req, miss ratio 0.3828, byte miss ratio 0.3828
cdn1_colo28.ns553 S3FIFO-0.7000-0.9000 cache size     3805, 5438278 req, miss ratio 0.3791, byte miss ratio 0.3791
cdn1_colo28.ns553 S3FIFO-0.7000-0.9000 cache size    12685, 5438278 req, miss ratio 0.3727, byte miss ratio 0.3727
cdn1_colo28.ns553 S3FIFO-0.7000-0.9000 cache size    38055, 5438278 req, miss ratio 0.3598, byte miss ratio 0.3598
cdn1_colo28.ns553 S3FIFO-0.7000-0.9000 cache size   126851, 5438278 req, miss ratio 0.3172, byte miss ratio 0.3172
cdn1_colo28.ns553 S3FIFO-0.7000-0.9000 cache size   253703, 5438278 req, miss ratio 0.2804, byte miss ratio 0.2804
cdn1_colo28.ns553 S3FIFO-0.7000-0.9000 cache size   507407, 5438278 req, miss ratio 0.2563, byte miss ratio 0.2563
cdn1_colo28.ns553 S3FIFO-0.7000-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.8000-1.9000 cache size     1268, 5438278 req, miss ratio 0.3830, byte miss ratio 0.3830
cdn1_colo28.ns553 S3FIFO-0.8000-1.9000 cache size     3805, 5438278 req, miss ratio 0.3793, byte miss ratio 0.3793
cdn1_colo28.ns553 S3FIFO-0.8000-1.9000 cache size    12685, 5438278 req, miss ratio 0.3730, byte miss ratio 0.3730
cdn1_colo28.ns553 S3FIFO-0.8000-1.9000 cache size    38055, 5438278 req, miss ratio 0.3604, byte miss ratio 0.3604
cdn1_colo28.ns553 S3FIFO-0.8000-1.9000 cache size   126851, 5438278 req, miss ratio 0.3198, byte miss ratio 0.3198
cdn1_colo28.ns553 S3FIFO-0.8000-1.9000 cache size   253703, 5438278 req, miss ratio 0.2855, byte miss ratio 0.2855
cdn1_colo28.ns553 S3FIFO-0.8000-1.9000 cache size   507407, 5438278 req, miss ratio 0.2581, byte miss ratio 0.2581
cdn1_colo28.ns553 S3FIFO-0.8000-1.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.0500-1.9000 cache size     1268, 5438278 req, miss ratio 0.3816, byte miss ratio 0.3816
cdn1_colo28.ns553 S3FIFO-0.0500-1.9000 cache size     3805, 5438278 req, miss ratio 0.3781, byte miss ratio 0.3781
cdn1_colo28.ns553 S3FIFO-0.0500-1.9000 cache size    12685, 5438278 req, miss ratio 0.3703, byte miss ratio 0.3703
cdn1_colo28.ns553 S3FIFO-0.0500-1.9000 cache size    38055, 5438278 req, miss ratio 0.3530, byte miss ratio 0.3530
cdn1_colo28.ns553 S3FIFO-0.0500-1.9000 cache size   126851, 5438278 req, miss ratio 0.2952, byte miss ratio 0.2952
cdn1_colo28.ns553 S3FIFO-0.0500-1.9000 cache size   253703, 5438278 req, miss ratio 0.2684, byte miss ratio 0.2684
cdn1_colo28.ns553 S3FIFO-0.0500-1.9000 cache size   507407, 5438278 req, miss ratio 0.2522, byte miss ratio 0.2522
cdn1_colo28.ns553 S3FIFO-0.0500-1.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.2000-0.9000 cache size     1268, 5438278 req, miss ratio 0.3817, byte miss ratio 0.3817
cdn1_colo28.ns553 S3FIFO-0.2000-0.9000 cache size     3805, 5438278 req, miss ratio 0.3783, byte miss ratio 0.3783
cdn1_colo28.ns553 S3FIFO-0.2000-0.9000 cache size    12685, 5438278 req, miss ratio 0.3710, byte miss ratio 0.3710
cdn1_colo28.ns553 S3FIFO-0.2000-0.9000 cache size    38055, 5438278 req, miss ratio 0.3549, byte miss ratio 0.3549
cdn1_colo28.ns553 S3FIFO-0.2000-0.9000 cache size   126851, 5438278 req, miss ratio 0.2971, byte miss ratio 0.2971
cdn1_colo28.ns553 S3FIFO-0.2000-0.9000 cache size   253703, 5438278 req, miss ratio 0.2696, byte miss ratio 0.2696
cdn1_colo28.ns553 S3FIFO-0.2000-0.9000 cache size   507407, 5438278 req, miss ratio 0.2526, byte miss ratio 0.2526
cdn1_colo28.ns553 S3FIFO-0.2000-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.7000-1.9000 cache size     1268, 5438278 req, miss ratio 0.3828, byte miss ratio 0.3828
cdn1_colo28.ns553 S3FIFO-0.7000-1.9000 cache size     3805, 5438278 req, miss ratio 0.3791, byte miss ratio 0.3791
cdn1_colo28.ns553 S3FIFO-0.7000-1.9000 cache size    12685, 5438278 req, miss ratio 0.3727, byte miss ratio 0.3727
cdn1_colo28.ns553 S3FIFO-0.7000-1.9000 cache size    38055, 5438278 req, miss ratio 0.3598, byte miss ratio 0.3598
cdn1_colo28.ns553 S3FIFO-0.7000-1.9000 cache size   126851, 5438278 req, miss ratio 0.3172, byte miss ratio 0.3172
cdn1_colo28.ns553 S3FIFO-0.7000-1.9000 cache size   253703, 5438278 req, miss ratio 0.2804, byte miss ratio 0.2804
cdn1_colo28.ns553 S3FIFO-0.7000-1.9000 cache size   507407, 5438278 req, miss ratio 0.2563, byte miss ratio 0.2563
cdn1_colo28.ns553 S3FIFO-0.7000-1.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.2500-0.9000 cache size     1268, 5438278 req, miss ratio 0.3818, byte miss ratio 0.3818
cdn1_colo28.ns553 S3FIFO-0.2500-0.9000 cache size     3805, 5438278 req, miss ratio 0.3784, byte miss ratio 0.3784
cdn1_colo28.ns553 S3FIFO-0.2500-0.9000 cache size    12685, 5438278 req, miss ratio 0.3712, byte miss ratio 0.3712
cdn1_colo28.ns553 S3FIFO-0.2500-0.9000 cache size    38055, 5438278 req, miss ratio 0.3555, byte miss ratio 0.3555
cdn1_colo28.ns553 S3FIFO-0.2500-0.9000 cache size   126851, 5438278 req, miss ratio 0.2978, byte miss ratio 0.2978
cdn1_colo28.ns553 S3FIFO-0.2500-0.9000 cache size   253703, 5438278 req, miss ratio 0.2702, byte miss ratio 0.2702
cdn1_colo28.ns553 S3FIFO-0.2500-0.9000 cache size   507407, 5438278 req, miss ratio 0.2528, byte miss ratio 0.2528
cdn1_colo28.ns553 S3FIFO-0.2500-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.0500-0.9000 cache size     1268, 5438278 req, miss ratio 0.3816, byte miss ratio 0.3816
cdn1_colo28.ns553 S3FIFO-0.0500-0.9000 cache size     3805, 5438278 req, miss ratio 0.3781, byte miss ratio 0.3781
cdn1_colo28.ns553 S3FIFO-0.0500-0.9000 cache size    12685, 5438278 req, miss ratio 0.3703, byte miss ratio 0.3703
cdn1_colo28.ns553 S3FIFO-0.0500-0.9000 cache size    38055, 5438278 req, miss ratio 0.3530, byte miss ratio 0.3530
cdn1_colo28.ns553 S3FIFO-0.0500-0.9000 cache size   126851, 5438278 req, miss ratio 0.2952, byte miss ratio 0.2952
cdn1_colo28.ns553 S3FIFO-0.0500-0.9000 cache size   253703, 5438278 req, miss ratio 0.2684, byte miss ratio 0.2684
cdn1_colo28.ns553 S3FIFO-0.0500-0.9000 cache size   507407, 5438278 req, miss ratio 0.2522, byte miss ratio 0.2522
cdn1_colo28.ns553 S3FIFO-0.0500-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.4000-0.9000 cache size     1268, 5438278 req, miss ratio 0.3820, byte miss ratio 0.3820
cdn1_colo28.ns553 S3FIFO-0.4000-0.9000 cache size     3805, 5438278 req, miss ratio 0.3786, byte miss ratio 0.3786
cdn1_colo28.ns553 S3FIFO-0.4000-0.9000 cache size    12685, 5438278 req, miss ratio 0.3717, byte miss ratio 0.3717
cdn1_colo28.ns553 S3FIFO-0.4000-0.9000 cache size    38055, 5438278 req, miss ratio 0.3571, byte miss ratio 0.3571
cdn1_colo28.ns553 S3FIFO-0.4000-0.9000 cache size   126851, 5438278 req, miss ratio 0.3020, byte miss ratio 0.3020
cdn1_colo28.ns553 S3FIFO-0.4000-0.9000 cache size   253703, 5438278 req, miss ratio 0.2722, byte miss ratio 0.2722
cdn1_colo28.ns553 S3FIFO-0.4000-0.9000 cache size   507407, 5438278 req, miss ratio 0.2537, byte miss ratio 0.2537
cdn1_colo28.ns553 S3FIFO-0.4000-0.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.1000-1.9000 cache size     1268, 5438278 req, miss ratio 0.3816, byte miss ratio 0.3816
cdn1_colo28.ns553 S3FIFO-0.1000-1.9000 cache size     3805, 5438278 req, miss ratio 0.3782, byte miss ratio 0.3782
cdn1_colo28.ns553 S3FIFO-0.1000-1.9000 cache size    12685, 5438278 req, miss ratio 0.3705, byte miss ratio 0.3705
cdn1_colo28.ns553 S3FIFO-0.1000-1.9000 cache size    38055, 5438278 req, miss ratio 0.3537, byte miss ratio 0.3537
cdn1_colo28.ns553 S3FIFO-0.1000-1.9000 cache size   126851, 5438278 req, miss ratio 0.2957, byte miss ratio 0.2957
cdn1_colo28.ns553 S3FIFO-0.1000-1.9000 cache size   253703, 5438278 req, miss ratio 0.2687, byte miss ratio 0.2687
cdn1_colo28.ns553 S3FIFO-0.1000-1.9000 cache size   507407, 5438278 req, miss ratio 0.2523, byte miss ratio 0.2523
cdn1_colo28.ns553 S3FIFO-0.1000-1.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 S3FIFO-0.6500-1.9000 cache size     1268, 5438278 req, miss ratio 0.3827, byte miss ratio 0.3827
cdn1_colo28.ns553 S3FIFO-0.6500-1.9000 cache size     3805, 5438278 req, miss ratio 0.3790, byte miss ratio 0.3790
cdn1_colo28.ns553 S3FIFO-0.6500-1.9000 cache size    12685, 5438278 req, miss ratio 0.3725, byte miss ratio 0.3725
cdn1_colo28.ns553 S3FIFO-0.6500-1.9000 cache size    38055, 5438278 req, miss ratio 0.3594, byte miss ratio 0.3594
cdn1_colo28.ns553 S3FIFO-0.6500-1.9000 cache size   126851, 5438278 req, miss ratio 0.3151, byte miss ratio 0.3151
cdn1_colo28.ns553 S3FIFO-0.6500-1.9000 cache size   253703, 5438278 req, miss ratio 0.2783, byte miss ratio 0.2783
cdn1_colo28.ns553 S3FIFO-0.6500-1.9000 cache size   507407, 5438278 req, miss ratio 0.2556, byte miss ratio 0.2556
cdn1_colo28.ns553 S3FIFO-0.6500-1.9000 cache size  1014815, 5438278 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_colo28.ns553 FIFO cache size     1268, 5438278 req, miss ratio 0.3841, byte miss ratio 0.3841
cdn1_colo28.ns553 FIFO cache size     3805, 5438278 req, miss ratio 0.3801, byte miss ratio 0.3801
cdn1_colo28.ns553 FIFO cache size    12685, 5438278 req, miss ratio 0.3735, byte miss ratio 0.3735
cdn1_colo28.ns553 FIFO cache size    38055, 5438278 req, miss ratio 0.3610, byte miss ratio 0.3610
cdn1_colo28.ns553 FIFO cache size   126851, 5438278 req, miss ratio 0.3217, byte miss ratio 0.3217
cdn1_colo28.ns553 FIFO cache size   253703, 5438278 req, miss ratio 0.2898, byte miss ratio 0.2898
cdn1_colo28.ns553 FIFO cache size   507407, 5438278 req, miss ratio 0.2633, byte miss ratio 0.2633
cdn1_colo28.ns553 FIFO cache size  1014815, 5438278 req, miss ratio 0.2394, byte miss ratio 0.2394
