cdn1_allcolo.ns726989 S3FIFO-0.0250-0.9000 cache size      554, 29367708 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns726989 S3FIFO-0.0100-0.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.0100-0.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.0500-1.9000 cache size      554, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0500-1.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0500-1.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0500-1.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0500-1.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0500-1.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0500-1.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.0500-1.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.0010-0.9000 cache size      554, 29367708 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns726989 S3FIFO-0.0010-0.9000 cache size     1664, 29367708 req, miss ratio 0.0254, byte miss ratio 0.0254
cdn1_allcolo.ns726989 S3FIFO-0.0010-0.9000 cache size     5549, 29367708 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_allcolo.ns726989 S3FIFO-0.0010-0.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0010-0.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0010-0.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0010-0.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.0010-0.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.6500-0.9000 cache size      554, 29367708 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns726989 S3FIFO-0.6500-0.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.6500-0.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.6500-0.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.6500-0.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.6500-0.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.6500-0.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.6500-0.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.7000-0.9000 cache size      554, 29367708 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns726989 S3FIFO-0.7000-0.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.7000-0.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.7000-0.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.7000-0.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.7000-0.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.7000-0.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.7000-0.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.8500-0.9000 cache size      554, 29367708 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns726989 S3FIFO-0.8500-0.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.8500-0.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.8500-0.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.8500-0.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.8500-0.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.8500-0.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.8500-0.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.1000-0.9000 cache size      554, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.1000-0.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.1000-0.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.1000-0.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.1000-0.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.1000-0.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.1000-0.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.1000-0.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.0050-1.9000 cache size      554, 29367708 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns726989 S3FIFO-0.0050-1.9000 cache size     1664, 29367708 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_allcolo.ns726989 S3FIFO-0.0050-1.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0050-1.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0050-1.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0050-1.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0050-1.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.0050-1.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.2000-1.9000 cache size      554, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.2000-1.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.2000-1.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.2000-1.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.2000-1.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.2000-1.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.2000-1.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.2000-1.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.2500-1.9000 cache size      554, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.2500-1.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.2500-1.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.2500-1.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.2500-1.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.2500-1.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.2500-1.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.2500-1.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.4000-1.9000 cache size      554, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.4000-1.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.4000-1.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.4000-1.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.4000-1.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.4000-1.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.4000-1.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.4000-1.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.1500-0.9000 cache size      554, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.1500-0.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.1500-0.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.1500-0.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.1500-0.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.1500-0.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.1500-0.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.1500-0.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.9900-0.9000 cache size      554, 29367708 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns726989 S3FIFO-0.9900-0.9000 cache size     1664, 29367708 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns726989 S3FIFO-0.9900-0.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.9900-0.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.9900-0.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.9900-0.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.9900-0.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.9900-0.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.0100-1.9000 cache size      554, 29367708 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_allcolo.ns726989 S3FIFO-0.0100-1.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0100-1.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0100-1.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0100-1.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0100-1.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0100-1.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.0100-1.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.7500-1.9000 cache size      554, 29367708 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns726989 S3FIFO-0.7500-1.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.7500-1.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.7500-1.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.7500-1.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.7500-1.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.7500-1.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.7500-1.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.0500-0.9000 cache size      554, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0500-0.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0500-0.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0500-0.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0500-0.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0500-0.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.0500-0.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.0500-0.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.9000-1.9000 cache size      554, 29367708 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns726989 S3FIFO-0.9000-1.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.9000-1.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.9000-1.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.9000-1.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.9000-1.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.9000-1.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.9000-1.9000 cache size   443960, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns726989 S3FIFO-0.3000-0.9000 cache size      554, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.3000-0.9000 cache size     1664, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.3000-0.9000 cache size     5549, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.3000-0.9000 cache size    16648, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.3000-0.9000 cache size    55495, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.3000-0.9000 cache size   110990, 29367708 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns726989 S3FIFO-0.3000-0.9000 cache size   221980, 29367708 req, miss ratio 0.0189, byte miss ratio 0.0189
